mrr,plan_tier,months_active,usage_index,usage_trend_3m,support_tickets_90d,payment_failures,seat_utilization,days_since_login,churned
299.54,0,15,0.7823,-0.0742,1,0,0.5789,0,0
218.11,0,57,0.5885,0.2155,4,0,0.7401,1,1
758.17,1,59,0.2703,-0.4178,4,0,0.0954,50,1
1112.27,1,7,0.7874,-0.1068,1,0,0.3284,6,0
202.85,0,46,0.7453,-0.1974,4,0,0.6158,58,0
272.48,0,27,0.3703,-0.1259,0,0,0.8099,8,0
253.36,0,41,0.5141,-0.0433,2,0,0.1508,0,1
2314.73,2,34,0.147,-0.2934,5,0,0.05,56,0
203.7,0,14,0.6372,-0.1853,6,1,0.5625,25,1
1255.19,2,6,0.4868,0.1281,0,0,0.4469,1,0
2879.82,2,31,0.6738,-0.191,1,0,0.314,38,1
406.4,0,51,0.3664,-0.1668,2,0,0.6123,49,0
475.31,1,50,0.3922,0.1009,0,0,0.393,7,0
1012.67,1,17,0.3438,0.245,3,0,0.6266,3,0
1300.28,1,52,0.6293,-0.4326,5,0,0.609,29,0
357.25,0,22,0.4256,0.1709,1,1,0.368,7,0
769.23,1,34,0.382,-0.3978,6,0,0.131,12,0
639.7,1,20,0.2804,0.138,1,0,0.3073,5,0
915.59,1,32,0.8637,-0.0421,1,1,0.4945,5,0
2617.43,2,32,0.4431,-0.3533,7,0,0.1837,29,0
299.89,0,42,0.5491,-0.0085,0,0,0.5705,2,0
835.62,1,29,0.3379,-0.0576,1,0,0.6693,2,0
1643.03,2,32,0.3459,0.0626,0,4,0.77,5,1
336.24,0,40,0.3216,0.1427,2,0,0.3727,1,0
341.96,0,26,0.6265,-0.1912,0,0,0.4968,1,0
311.12,0,32,0.6887,0.0025,0,1,0.4097,7,0
2495.07,2,6,0.3318,-0.0887,1,0,0.4308,2,0
521.97,0,53,0.5465,0.1105,1,0,0.3903,5,0
715.29,1,8,0.2395,0.162,1,0,0.6792,7,1
454.13,0,53,0.6844,0.0025,1,0,0.4057,0,0
224.3,0,46,0.0724,-0.2138,9,3,0.05,12,0
1312.06,1,57,0.7686,-0.1415,3,0,0.7715,0,0
446.55,0,2,0.4531,-0.3441,5,0,0.1578,37,1
2166.04,2,14,0.8316,-0.1678,4,3,0.3897,57,0
518.64,0,4,0.74,-0.1031,7,0,0.2604,50,0
2828.17,2,26,0.7142,0.0855,2,0,0.5883,7,0
213.33,0,55,0.6479,-0.0912,2,0,0.5041,2,0
2105.42,2,46,0.4107,-0.0309,1,0,0.4732,2,0
1323.04,1,43,0.7749,-0.1048,0,1,0.6828,4,0
400.6,0,51,0.4914,-0.2754,8,3,0.22,17,1
200.25,0,1,0.35,-0.4082,5,0,0.4647,12,1
276.2,0,48,0.3985,-0.2892,3,0,0.3638,12,1
955.71,1,19,0.5976,-0.0726,2,0,0.5708,1,0
745.13,1,42,0.2775,0.1091,0,0,0.4767,8,0
661.9,0,46,0.4879,-0.2257,2,0,0.3914,29,1
314.71,0,42,0.4802,-0.2902,4,0,0.6936,12,1
870.95,1,26,0.9157,0.2196,1,0,0.05,2,0
1350.22,1,37,0.9628,-0.4027,1,0,0.4829,11,1
783.21,1,29,0.403,0.2005,3,0,0.8972,0,0
412.6,0,38,0.3765,-0.0947,0,0,0.727,0,0
496.47,1,28,0.9605,-0.3329,2,0,0.6053,38,0
2047.64,2,24,0.676,-0.4302,6,0,0.4529,24,0
418.66,0,13,0.4939,-0.0572,1,0,0.3945,3,1
502.43,0,24,0.3691,-0.3286,0,0,0.4096,0,1
221.24,0,44,0.4467,-0.1067,2,0,0.3301,0,0
651.83,1,53,0.1044,-0.0525,0,0,0.9455,6,0
353.71,0,7,0.5321,0.0761,2,1,0.4489,0,0
1929.78,2,11,0.5282,-0.0366,1,0,0.0668,0,0
810.15,1,31,0.5471,-0.3195,3,0,0.5815,18,1
1209.5,1,43,0.6786,-0.0404,0,0,0.6478,6,1
735.67,1,11,0.5242,0.0071,2,0,0.6413,7,0
145.76,0,20,0.3754,0.0134,1,0,0.7868,4,0
564.44,1,3,0.2353,-0.0432,2,4,0.685,8,1
291.01,0,4,0.686,0.1021,0,0,0.2106,0,0
463.6,1,9,0.1378,0.158,1,0,0.2235,0,0
2162.93,2,44,0.2128,-0.1828,4,0,0.323,21,0
546.75,1,53,0.8297,0.0417,0,0,0.508,4,0
4260.76,2,30,0.4683,-0.3096,5,0,0.1782,37,1
618.74,0,11,0.5119,-0.1553,1,0,0.5646,0,0
614.53,1,56,0.2869,-0.3891,4,0,0.0536,41,1
973.68,1,17,0.7905,0.2207,1,0,0.4848,5,0
635.92,1,10,0.8628,-0.0128,0,0,0.572,6,0
260.24,0,9,0.7433,-0.4404,6,0,0.2087,19,0
545.17,0,22,0.664,-0.4114,4,0,0.1662,45,1
755.88,1,45,0.6591,-0.0034,1,1,0.389,4,0
262.37,0,24,0.2697,0.1868,1,0,0.2646,5,0
639.92,1,27,0.291,-0.1191,8,0,0.05,23,1
1329.27,1,21,0.6192,-0.4248,6,1,0.05,22,1
765.92,2,57,0.6079,-0.0593,9,0,0.0834,56,1
248.37,0,42,0.3391,-0.2706,5,2,0.1186,42,1
2361.76,2,40,0.2996,-0.0309,2,0,0.7216,4,0
230.1,0,27,0.4824,-0.3688,6,0,0.4016,13,1
392.34,0,32,0.2875,0.1461,0,1,0.1287,8,1
1355.51,1,54,0.8885,-0.1821,6,0,0.05,59,0
176.91,0,40,0.4775,0.0052,4,0,0.5828,2,0
603.41,0,49,0.3541,-0.0493,2,0,0.476,3,0
176.22,0,3,0.4949,0.0512,0,0,0.7523,4,0
1397.22,1,52,0.5579,0.1083,0,0,0.572,3,0
937.92,1,58,0.3328,-0.3432,8,0,0.1585,11,0
243.13,0,41,0.4132,-0.2563,8,0,0.268,24,0
251.29,0,58,0.8185,0.0475,3,0,0.766,3,0
879.62,1,35,0.22,0.0107,0,0,0.4885,0,0
311.95,0,17,0.6642,-0.3396,3,0,0.3422,54,0
644.95,1,37,0.1383,-0.0308,0,0,0.5763,5,0
2211.32,2,38,0.9168,-0.1052,1,0,0.7677,2,0
679.59,1,9,0.3589,0.0147,1,0,0.3253,5,1
1568.63,2,13,0.2961,0.0235,1,0,0.8081,5,0
668.58,1,18,0.2703,-0.0022,0,0,0.4649,7,0
595.1,1,33,0.6103,0.139,2,0,0.9192,3,1
250.34,0,9,0.4356,0.07,2,1,0.3351,3,0
337.39,0,47,0.1367,0.0085,2,0,0.9858,7,0
928.41,1,7,0.8984,0.0194,0,4,0.5415,4,0
578.77,0,57,0.7508,-0.2842,2,4,0.5855,42,1
1107.17,2,41,0.0819,0.0726,3,0,0.5171,8,0
1048.89,1,21,0.7304,-0.0818,4,3,0.3295,10,1
2405.4,2,23,0.457,-0.0635,12,0,0.5158,38,0
385.82,0,42,0.4408,-0.1449,6,0,0.4947,48,1
372.65,0,6,0.4076,-0.051,3,0,0.6656,2,0
840.06,1,43,0.4443,-0.1382,2,0,0.2404,43,0
308.06,0,34,0.9601,0.0388,0,0,0.5712,8,0
685.94,1,14,0.4404,-0.2609,7,2,0.5106,57,0
1103.24,1,54,0.4837,-0.0362,0,0,0.8838,8,0
1243.42,2,38,0.3645,-0.073,1,0,0.7269,3,1
1168.07,1,10,0.6397,0.1565,1,0,0.6625,0,0
287.66,0,40,0.6843,-0.359,2,0,0.6594,18,1
244.55,0,25,0.9406,-0.2749,4,0,0.5517,27,0
820.44,1,46,0.3381,-0.0623,6,1,0.4022,30,1
274.28,0,30,0.7152,-0.0426,0,0,0.1623,2,0
456.66,0,60,0.5892,-0.0245,0,3,0.323,2,0
899.29,0,56,0.7055,-0.2774,3,0,0.3698,46,0
444.45,0,3,0.6936,-0.006,0,0,0.608,6,1
730.23,1,25,0.3723,-0.2895,10,0,0.2649,36,1
361.52,0,13,0.1776,0.0343,3,0,0.4574,5,1
1126.52,1,28,0.2907,0.0496,2,0,0.7902,8,0
209.78,0,9,0.0757,0.0547,1,0,0.7176,7,0
572.46,1,33,0.6827,-0.0326,0,0,0.7722,6,1
283.65,0,10,0.8166,-0.0111,1,1,0.8696,3,0
3184.09,2,38,0.6178,-0.0542,2,0,0.05,32,1
164.97,0,28,0.2783,0.2026,0,0,0.2334,2,0
691.53,1,60,0.6625,0.1118,1,0,0.6773,5,0
354.36,0,53,0.5153,-0.4255,4,0,0.4506,17,0
294.27,0,37,0.8125,-0.0558,1,0,0.4358,8,0
476.08,0,27,0.956,-0.3476,10,0,0.05,24,1
543.07,1,43,0.3933,-0.0898,2,0,0.6183,3,1
5466.98,2,41,0.1955,-0.0945,1,0,0.4693,3,0
169.28,0,9,0.5994,-0.3926,5,0,0.4692,47,0
142.55,0,23,0.3833,0.0545,0,0,0.4468,4,1
871.84,1,60,0.3107,0.0818,0,0,0.4367,0,1
598.34,1,20,0.543,-0.2975,3,0,0.4653,19,0
286.09,0,1,0.5861,-0.4125,3,0,0.5597,27,0
867.33,1,51,0.1041,-0.4216,9,0,0.4237,30,1
831.06,1,56,0.484,0.0707,0,0,0.8211,7,0
662.74,1,40,0.5439,0.064,1,0,0.264,0,0
337.41,0,39,0.8004,0.1107,3,0,0.2841,6,0
259.51,0,22,0.4674,0.033,0,0,0.2918,4,0
426.74,0,22,0.5853,-0.0888,6,0,0.4067,37,0
835.55,1,55,0.3376,-0.3147,5,0,0.2663,19,1
206.9,0,52,0.0598,-0.2097,5,1,0.1615,26,0
493.01,1,30,0.1639,-0.1535,0,0,0.7512,6,0
837.97,1,19,0.7793,0.0115,1,0,0.4767,0,0
570.78,1,12,0.5999,-0.2531,7,4,0.2791,31,1
180.8,0,1,0.1928,0.2204,2,1,0.7659,0,0
348.8,0,29,0.5786,-0.0401,3,0,0.4937,7,0
155.66,0,34,0.3515,0.0078,1,0,0.7228,4,0
1458.97,1,41,0.034,0.1888,2,0,0.2763,2,0
2537.98,2,49,0.3834,-0.0388,3,0,0.8014,3,0
285.58,0,23,0.6209,0.1275,1,0,0.653,5,1
1670.8,2,11,0.5834,-0.422,4,0,0.4276,42,1
378.95,0,51,0.8183,-0.2268,6,0,0.2344,45,0
289.71,0,46,0.3834,-0.3017,8,1,0.3972,31,0
228.09,0,32,0.4994,0.0052,4,0,0.5795,2,0
954.47,1,3,0.433,0.2458,0,0,0.7443,8,1
160.92,0,29,0.3411,-0.1866,0,0,0.7684,8,0
163.62,0,38,0.2273,-0.0082,1,0,0.6562,1,0
601.34,1,52,0.4578,-0.0811,6,0,0.3151,55,1
1005.82,1,31,0.5023,0.0066,2,0,0.7392,1,0
289.67,0,28,0.7802,-0.3466,5,1,0.05,26,1
418.65,0,23,0.6532,-0.406,6,0,0.4773,58,1
644.98,1,25,0.8533,-0.3709,7,0,0.6255,15,0
354.61,0,1,0.5377,0.0431,0,0,0.3074,7,0
278.67,0,7,0.7729,0.1038,1,0,0.3283,8,0
639.8,1,46,0.3927,0.0063,1,3,0.8089,8,0
331.87,0,22,0.4075,0.0522,0,0,0.9106,7,0
869.67,1,52,0.8299,0.0077,0,0,0.5478,0,0
232.69,0,24,0.4879,-0.0786,5,0,0.5699,0,0
294.29,0,60,0.2273,0.1799,2,0,0.8037,4,1
277.15,0,11,0.8834,-0.1277,3,0,0.6349,18,1
274.81,0,12,0.5609,-0.2516,5,0,0.2001,47,1
251.01,0,36,0.4468,-0.1203,8,1,0.439,37,1
183.67,0,49,0.1645,0.0602,1,0,0.6895,6,1
2463.63,2,9,0.0433,-0.4108,3,2,0.5525,47,1
672.01,1,31,0.6513,0.1715,2,0,0.476,1,0
202.91,0,14,0.1181,0.0734,3,0,0.617,4,0
818.09,1,45,0.2659,-0.0077,2,0,0.386,8,0
1150.71,1,34,0.6947,-0.071,0,3,0.3639,5,1
949.74,1,40,0.6338,0.0089,0,1,0.2603,8,1
240.8,0,17,0.2017,0.072,0,0,0.8414,3,0
237.44,0,18,0.5963,-0.207,4,0,0.221,59,0
362.28,0,39,0.3855,-0.0872,5,0,0.382,14,1
125.34,0,22,0.4353,-0.082,1,0,0.4465,7,0
383.35,0,42,0.4462,0.2443,2,0,0.4402,7,0
1245.53,2,10,0.3765,-0.1316,11,0,0.4373,49,1
1462.4,2,19,0.8978,-0.1175,2,0,0.8206,7,1
242.23,0,7,0.7282,-0.0875,1,0,0.5759,7,0
619.82,0,6,0.1205,-0.1727,2,0,0.1362,19,0
521.64,0,16,0.157,0.2145,0,0,0.5759,4,0
371.35,0,30,0.5569,0.003,2,0,0.4044,1,0
1008.29,1,9,0.4907,-0.1386,3,3,0.157,15,1
151.12,0,6,0.2158,0.1045,0,0,0.8737,4,0
940.19,1,53,0.5799,-0.0854,5,0,0.4,41,1
1980.29,2,31,0.5185,0.0859,0,0,0.703,6,0
668.73,1,43,0.6344,0.04,0,0,0.4758,1,0
939.55,1,44,0.3309,-0.3005,7,0,0.1401,39,1
754.71,1,7,0.6559,-0.0551,1,0,0.9602,6,0
393.13,0,38,0.8342,-0.1391,2,2,0.8012,5,1
147.27,0,52,0.4818,-0.0024,1,0,0.6737,3,0
913.68,1,27,0.3233,-0.0225,2,4,0.3714,5,0
213.19,0,52,0.2089,-0.209,3,0,0.05,17,0
771.12,1,57,0.6782,0.0479,2,0,0.1614,5,0
322.63,0,33,0.1194,-0.3342,5,1,0.1786,41,0
196.14,0,7,0.87,-0.1572,8,1,0.488,43,0
307.16,0,38,0.587,-0.104,6,0,0.5284,51,1
2228.1,2,53,0.8166,0.0168,1,0,0.4037,3,1
230.14,0,35,0.7431,-0.4113,2,0,0.1108,37,1
245.96,0,49,0.7893,-0.407,7,2,0.05,30,1
274.73,0,33,0.4787,0.0653,1,1,0.3962,0,1
680.26,1,26,0.5053,-0.1565,4,0,0.2063,39,1
2405.97,2,57,0.7126,-0.1914,5,0,0.2883,42,1
263.1,0,10,0.5298,-0.1481,8,0,0.05,27,1
1937.74,2,27,0.5305,-0.4358,7,0,0.6121,46,0
505.89,0,10,0.1958,-0.0639,4,1,0.5688,10,0
1029.22,1,40,0.4609,-0.1265,9,0,0.3926,53,0
253.64,0,56,0.1063,0.1345,0,0,0.8442,8,0
305.19,0,60,0.1385,-0.3916,3,0,0.6377,38,1
621.31,1,15,0.7314,-0.2386,5,2,0.4261,56,0
763.83,1,44,0.5377,0.0831,1,3,0.6951,4,0
259.27,0,53,0.5744,-0.0354,1,0,0.6253,6,0
575.27,1,51,0.6127,-0.0519,0,0,0.4236,5,0
2748.47,2,31,0.7458,0.0622,2,0,0.5209,7,0
242.96,0,11,0.5121,-0.023,0,0,0.6784,2,1
785.88,1,28,0.25,0.1422,3,0,0.6025,4,1
729.36,1,47,0.688,-0.0266,3,0,0.6302,5,0
816.94,0,38,0.2873,-0.2391,5,0,0.2288,21,0
1903.23,2,24,0.7636,0.0195,1,1,0.6839,8,1
140.59,0,13,0.3639,0.0635,3,0,0.4033,3,1
508.39,1,40,0.2958,0.052,1,1,0.4525,8,0
378.28,0,26,0.6811,0.0739,2,0,0.6167,7,1
462.96,0,29,0.5235,-0.2702,12,0,0.1362,31,1
701.06,1,57,0.3612,0.1335,1,0,0.4527,5,0
1392.5,1,1,0.5189,-0.1455,0,2,0.5656,4,1
3111.25,2,15,0.543,-0.0581,1,0,0.1772,7,0
2246.0,2,56,0.879,0.0238,1,0,0.5128,6,0
264.73,0,56,0.3835,-0.0883,4,0,0.1449,27,0
308.95,0,19,0.445,-0.011,0,1,0.1085,3,0
394.25,0,60,0.5623,-0.0782,2,2,0.5737,1,1
333.26,0,13,0.3483,-0.3596,6,0,0.1709,20,0
228.83,0,4,0.6866,0.0663,0,0,0.8406,7,0
2258.04,2,19,0.4325,-0.0336,2,0,0.5516,6,1
1780.53,1,32,0.47,-0.0679,1,0,0.9492,0,0
316.65,0,1,0.7445,-0.1005,3,0,0.3298,17,1
393.13,0,11,0.4807,0.1304,2,2,0.4564,8,0
1075.11,1,48,0.8328,-0.0844,6,3,0.3917,28,0
319.12,0,38,0.5997,-0.0278,2,0,0.7609,2,0
301.25,0,37,0.5665,0.0708,0,0,0.2042,3,1
397.01,0,60,0.9644,0.0182,0,0,0.5403,2,0
372.94,0,14,0.8873,0.1484,0,0,0.6848,8,0
318.06,0,54,0.0873,0.0392,1,0,0.6596,2,0
698.13,1,22,0.5166,-0.0002,1,0,0.5212,8,1
331.9,0,56,0.7224,0.18,0,3,0.3878,8,0
869.37,1,47,0.0429,-0.0724,1,0,0.2475,0,0
798.98,1,13,0.181,0.0519,0,3,0.1018,5,0
6129.05,2,13,0.2433,0.1566,1,2,0.3766,7,0
169.22,0,33,0.1928,-0.1792,3,1,0.1792,12,0
405.6,0,31,0.5416,-0.2986,3,0,0.4117,24,1
214.42,0,15,0.6477,-0.0617,1,0,0.7706,2,0
303.63,0,16,0.6807,-0.0772,5,0,0.238,17,0
712.58,0,54,0.5111,0.1683,2,0,0.2729,7,0
635.49,1,46,0.3061,-0.0933,1,0,0.2554,5,1
225.1,0,12,0.69,-0.2315,9,0,0.0937,13,0
288.23,0,44,0.5061,-0.1227,0,2,0.479,2,0
215.58,0,10,0.5386,-0.3303,10,0,0.11,21,0
1212.74,1,27,0.7868,-0.1153,0,0,0.623,5,1
1990.5,2,1,0.3377,-0.3812,5,0,0.2521,38,1
1118.93,1,39,0.3712,-0.2308,7,0,0.2733,33,1
558.92,1,11,0.5005,-0.2276,6,0,0.2446,20,1
472.87,1,15,0.4498,0.0764,2,0,0.6525,0,0
821.45,1,12,0.7245,-0.0082,1,0,0.5331,5,0
167.49,0,12,0.3183,0.0588,2,0,0.4109,2,1
1514.16,1,5,0.2696,-0.2991,8,0,0.3973,42,1
521.02,1,34,0.5001,-0.0228,0,1,0.6772,4,0
201.68,0,53,0.3881,0.1697,1,0,0.6149,1,0
1028.64,1,19,0.5027,0.0552,1,0,0.0819,5,0
236.19,0,47,0.4487,-0.0927,6,0,0.3417,37,1
523.11,1,33,0.5856,-0.0632,0,0,0.5543,7,1
592.21,0,16,0.3763,-0.0442,3,0,0.6405,2,0
626.81,1,4,0.5785,-0.0032,2,0,0.5371,8,1
2240.68,2,47,0.503,-0.1013,0,0,0.4296,5,0
269.53,0,2,0.2348,-0.3637,5,0,0.2908,58,1
371.85,0,26,0.8467,-0.3137,8,0,0.05,25,0
340.94,0,3,0.3737,-0.0946,0,0,0.2516,0,0
217.13,0,47,0.5907,-0.0623,0,1,0.6854,1,0
2141.33,2,60,0.7283,-0.067,1,0,0.4221,4,0
267.86,0,20,0.4705,0.1124,2,2,0.6501,1,1
376.91,0,19,0.737,-0.0539,2,0,0.0971,25,1
192.67,0,34,0.4207,-0.4471,3,0,0.05,19,1
4863.74,2,31,0.5811,-0.0165,1,0,0.4341,0,1
222.33,0,23,0.3003,-0.2216,9,0,0.4807,21,0
887.28,1,22,0.052,0.1981,1,0,0.7643,5,0
193.23,0,12,0.02,-0.3181,5,0,0.4468,49,0
184.11,0,16,0.5116,0.1058,0,0,0.1261,7,0
655.35,1,36,0.3835,-0.3132,8,0,0.0862,32,1
206.48,0,45,0.2026,0.1882,0,0,0.718,1,1
769.88,1,46,0.6596,-0.1019,3,0,0.3937,6,1
205.87,0,31,0.7439,-0.2195,8,0,0.3673,34,1
1135.31,1,46,0.8132,-0.0559,1,0,0.4651,7,0
676.67,1,36,0.2872,0.2413,1,0,0.6318,8,1
650.92,1,22,0.26,0.0897,2,0,0.693,3,0
252.74,0,22,0.4136,-0.3742,4,3,0.3382,23,1
1259.81,1,32,0.6826,-0.0731,4,2,0.5085,2,0
2587.46,2,19,0.7822,0.0885,2,2,0.4285,2,0
280.06,0,46,0.4722,-0.3322,5,0,0.05,43,1
175.62,0,12,0.4761,0.0783,1,0,0.2484,5,1
596.62,1,4,0.353,0.0357,0,0,0.8334,2,0
185.39,0,30,0.7166,-0.2014,10,0,0.0657,53,1
1406.16,1,5,0.5865,0.1287,1,0,0.1906,3,0
1071.61,1,12,0.5757,-0.3807,8,0,0.2667,40,1
214.5,0,23,0.5001,0.0253,1,0,0.5886,2,1
730.47,1,1,0.1945,-0.042,0,0,0.249,1,0
666.72,1,14,0.7133,-0.05,2,0,0.7113,0,0
212.69,0,33,0.5849,-0.3048,5,0,0.0701,43,1
2819.54,2,23,0.8141,-0.2243,5,0,0.1027,20,1
262.24,0,54,0.718,0.075,0,1,0.2446,8,0
600.82,0,6,0.02,-0.37,3,0,0.1715,40,0
1378.63,1,44,0.8636,-0.0987,5,0,0.3023,23,0
458.61,0,36,0.7728,-0.3289,8,0,0.4373,53,1
1125.74,1,39,0.6621,0.023,0,0,0.4025,0,1
250.12,0,41,0.4854,0.0033,1,0,0.718,7,1
357.49,0,4,0.692,-0.0299,1,0,0.8178,1,0
256.67,0,48,0.648,-0.2473,4,0,0.5298,38,0
1574.7,1,20,0.3552,-0.0171,0,0,0.7743,8,0
1025.28,1,40,0.9119,0.0904,1,1,0.2966,1,0
975.6,1,18,0.7808,-0.3015,8,0,0.2299,13,1
2509.15,2,24,0.3629,-0.0073,1,0,0.6709,3,1
1636.5,1,43,0.5527,-0.1058,0,0,0.5875,1,0
538.83,1,57,0.1213,-0.4496,4,0,0.3381,56,1
1693.62,1,53,0.4211,0.1479,0,0,0.8629,6,0
2248.62,2,44,0.3579,0.0693,4,3,0.3894,7,0
544.07,1,33,0.6344,0.0339,0,0,0.4993,5,1
1844.48,2,32,0.466,-0.0367,2,0,0.8245,6,0
162.73,0,58,0.5234,0.1932,1,0,0.7334,6,0
364.55,0,13,0.6644,-0.0668,0,0,0.5669,5,0
618.82,1,58,0.9504,-0.3785,4,0,0.05,39,0
307.64,0,39,0.4016,0.0702,1,0,0.7538,3,0
431.32,0,37,0.4527,-0.1106,2,0,0.0628,4,1
1896.98,2,36,0.6119,-0.0558,2,0,0.583,8,1
264.03,0,49,0.661,-0.0258,1,2,0.6115,4,0
183.77,0,41,0.4834,0.1062,4,1,0.3926,2,0
253.14,0,6,0.4757,-0.0238,1,0,0.299,2,0
713.93,0,47,0.659,-0.1236,0,0,0.537,1,1
1168.53,1,44,0.147,-0.0571,6,0,0.05,57,0
2187.62,2,55,0.451,-0.0567,2,0,0.4753,5,0
1937.46,2,57,0.1906,-0.129,1,0,0.6929,0,0
876.82,1,57,0.6038,0.0969,2,2,0.1982,7,0
931.45,1,3,0.3867,0.1008,3,0,0.7125,6,0
250.44,0,38,0.2907,0.0207,4,0,0.9735,8,0
2889.23,2,57,0.5331,-0.0063,1,1,0.3198,5,0
207.72,0,58,0.234,0.0942,3,3,0.1933,3,1
207.36,0,33,0.3199,0.09,1,0,0.8778,6,0
2732.01,2,55,0.0857,-0.0787,4,0,0.637,3,1
1594.31,2,53,0.5629,-0.0649,0,0,0.6604,1,0
374.29,0,1,0.7816,-0.218,3,0,0.6315,42,0
885.56,1,54,0.9578,0.0471,3,2,0.4648,0,0
152.95,0,39,0.2909,-0.2466,13,0,0.1055,55,0
301.33,0,35,0.667,-0.0694,1,0,0.7597,7,0
160.79,0,11,0.3235,-0.412,2,0,0.5574,15,1
369.65,0,56,0.1702,0.0664,2,0,0.2159,4,0
815.8,1,18,0.5181,-0.4056,8,0,0.1643,21,1
554.33,0,26,0.8185,-0.132,1,0,0.9232,2,0
1294.89,1,18,0.2335,-0.0467,1,0,0.7516,4,1
200.06,0,59,0.4518,-0.1721,5,0,0.3677,39,0
1183.18,2,29,0.408,-0.1437,6,0,0.1615,56,0
683.3,1,7,0.5744,-0.0638,1,0,0.3665,0,0
1565.22,2,1,0.7818,-0.4188,3,0,0.05,52,1
549.43,0,59,0.5487,0.2243,1,0,0.8098,2,0
886.79,1,15,0.5747,-0.0893,2,0,0.5367,1,1
1233.88,1,47,0.5002,0.086,1,0,0.3054,3,0
262.47,0,2,0.6576,-0.273,10,0,0.542,48,1
272.33,0,54,0.8168,0.0602,0,0,0.5746,5,1
286.71,0,40,0.1435,0.2535,0,0,0.2826,8,0
427.16,0,14,0.1609,0.0992,1,0,0.5175,3,0
323.42,0,54,0.3091,0.0352,1,0,0.5092,5,0
200.3,0,18,0.7851,-0.4284,4,0,0.4837,19,0
511.71,0,60,0.8247,0.0025,1,0,0.3665,2,0
803.31,1,36,0.5252,-0.2032,5,0,0.0784,59,1
247.26,0,27,0.0659,-0.0642,6,0,0.05,54,0
107.72,0,4,0.4539,-0.0813,5,0,0.3953,37,0
1111.27,1,16,0.5618,-0.063,2,0,0.7821,5,0
300.44,0,4,0.3783,0.0168,4,0,0.5181,6,0
300.32,0,52,0.7078,-0.4097,5,0,0.1277,29,1
251.86,0,7,0.2511,-0.4043,3,0,0.05,49,1
237.12,0,7,0.3257,0.0392,0,2,0.1224,7,0
254.81,0,8,0.877,-0.2085,4,0,0.5076,24,0
341.04,0,59,0.4495,-0.06,0,0,0.2842,4,1
362.7,0,59,0.6446,-0.2247,1,0,0.7469,7,0
2213.57,2,43,0.175,0.2434,1,0,0.4619,8,1
3345.44,2,5,0.4442,0.0398,1,0,0.8788,2,0
282.09,0,31,0.3585,0.0366,0,3,0.8082,8,0
243.08,0,57,0.6777,-0.2819,7,0,0.1901,21,1
310.85,0,6,0.3339,0.2732,2,0,0.1588,6,1
553.04,1,48,0.4146,-0.3773,6,0,0.2564,44,1
965.53,1,2,0.5835,-0.0781,2,0,0.7858,7,1
169.04,0,49,0.182,0.22,2,0,0.4103,3,0
202.39,0,33,0.4615,-0.1031,1,0,0.7601,5,1
143.07,0,54,0.2586,0.1498,0,0,0.542,5,0
2257.32,2,25,0.4532,0.0126,2,0,0.7432,0,0
4215.8,2,48,0.7233,-0.0867,3,0,0.2837,41,1
278.36,0,51,0.3552,-0.1237,1,0,0.734,4,1
1114.85,1,20,0.5651,0.2794,1,2,0.3129,4,0
660.63,0,39,0.4147,-0.0182,2,1,0.8449,4,0
1025.2,1,28,0.1486,-0.2418,2,0,0.4525,46,1
1836.1,2,26,0.5578,0.0748,0,3,0.8402,0,0
232.81,0,48,0.379,-0.0445,2,1,0.8991,8,0
290.07,0,14,0.2368,-0.3664,4,0,0.4547,11,1
713.16,1,8,0.1855,-0.1061,1,0,0.3928,3,0
238.54,0,29,0.5063,-0.0602,7,0,0.05,53,1
1256.47,1,50,0.8637,-0.3947,1,0,0.05,22,0
415.31,0,10,0.8849,-0.0583,0,0,0.7656,5,0
1348.59,2,21,0.3846,-0.4353,6,2,0.1793,32,1
217.79,0,41,0.2526,-0.1625,4,0,0.3395,12,0
246.53,0,29,0.6397,-0.015,0,0,0.8887,6,1
357.65,0,37,0.5707,0.0016,4,0,0.2683,0,1
432.66,0,32,0.5691,0.0627,0,0,0.7273,1,0
746.63,0,49,0.8846,0.134,1,0,0.4091,8,0
756.15,1,53,0.7539,-0.0723,4,0,0.5541,7,0
250.73,0,27,0.5319,-0.3682,5,0,0.5209,12,0
356.34,0,26,0.4611,-0.0879,7,1,0.05,49,0
228.4,0,17,0.3854,-0.0009,1,0,0.28,3,0
276.04,0,27,0.2772,0.1265,2,0,0.7437,4,0
2075.51,2,51,0.9001,-0.2146,5,0,0.5794,5,1
958.76,2,31,0.5628,-0.0723,4,0,0.2233,8,0
302.78,0,42,0.5288,-0.0031,1,0,0.5324,8,0
834.97,1,26,0.4894,0.0581,2,1,0.4725,3,0
1388.74,1,43,0.6319,0.142,3,0,0.5636,3,0
2404.62,2,43,0.4917,-0.1497,1,2,0.553,8,0
186.93,0,32,0.2822,0.1615,1,2,0.3248,3,0
264.95,0,57,0.1734,-0.2549,14,1,0.5575,19,1
139.49,0,53,0.3721,-0.0041,0,0,0.7716,4,1
1570.9,2,10,0.3355,-0.3289,8,0,0.0752,51,0
1111.7,1,14,0.598,-0.0372,1,0,0.2879,1,0
265.95,0,58,0.5821,0.1225,1,0,0.5059,0,0
400.52,0,25,0.8786,0.0226,0,0,0.7077,1,1
447.11,1,19,0.6906,-0.3544,3,3,0.5824,51,1
